history:PRFTA_282_M01/PM_01_powerReal
01-Jan-21 12:00 AM PST  to  31-Dec-21 11:59 PM PST

Timestamp,Trend Flags,Status,Value (kW)
"09-Sep-21 5:00:00 AM PDT","{ }","{ok}","18.0 kW"
"09-Sep-21 5:15:00 AM PDT","{ }","{ok}","19.0 kW"
"09-Sep-21 5:30:00 AM PDT","{ }","{ok}","18.1 kW"
"09-Sep-21 5:45:00 AM PDT","{ }","{ok}","17.9 kW"
"09-Sep-21 6:00:00 AM PDT","{ }","{ok}","16.5 kW"
"09-Sep-21 6:15:00 AM PDT","{ }","{ok}","17.5 kW"
"09-Sep-21 6:30:00 AM PDT","{ }","{ok}","17.5 kW"
"09-Sep-21 6:45:00 AM PDT","{ }","{ok}","16.6 kW"
"09-Sep-21 7:00:00 AM PDT","{ }","{ok}","5.0 kW"
"09-Sep-21 7:15:00 AM PDT","{ }","{ok}","4.7 kW"
"09-Sep-21 7:30:00 AM PDT","{ }","{ok}","6.3 kW"
"09-Sep-21 7:45:00 AM PDT","{ }","{ok}","7.5 kW"
"09-Sep-21 8:00:00 AM PDT","{ }","{ok}","6.4 kW"
"09-Sep-21 8:15:00 AM PDT","{ }","{ok}","6.5 kW"
"09-Sep-21 8:30:00 AM PDT","{ }","{ok}","6.5 kW"
"09-Sep-21 8:45:00 AM PDT","{ }","{ok}","7.9 kW"
"09-Sep-21 9:00:00 AM PDT","{ }","{ok}","6.1 kW"
"09-Sep-21 9:15:00 AM PDT","{ }","{ok}","5.0 kW"
"09-Sep-21 9:30:00 AM PDT","{ }","{ok}","5.0 kW"
"09-Sep-21 9:45:00 AM PDT","{ }","{ok}","4.9 kW"
"09-Sep-21 10:00:00 AM PDT","{ }","{ok}","5.8 kW"
"09-Sep-21 10:15:00 AM PDT","{ }","{ok}","5.9 kW"
"09-Sep-21 10:30:00 AM PDT","{ }","{ok}","5.9 kW"
"09-Sep-21 10:45:00 AM PDT","{ }","{ok}","6.0 kW"
"09-Sep-21 11:00:00 AM PDT","{ }","{ok}","6.0 kW"
"09-Sep-21 11:15:00 AM PDT","{ }","{ok}","5.9 kW"
"09-Sep-21 11:30:00 AM PDT","{ }","{ok}","6.0 kW"
"09-Sep-21 11:45:00 AM PDT","{ }","{ok}","4.8 kW"
"09-Sep-21 12:00:00 PM PDT","{ }","{ok}","4.9 kW"
"09-Sep-21 12:15:00 PM PDT","{ }","{ok}","4.9 kW"
"09-Sep-21 12:30:00 PM PDT","{ }","{ok}","6.7 kW"
"09-Sep-21 12:45:00 PM PDT","{ }","{ok}","7.9 kW"
"09-Sep-21 1:00:00 PM PDT","{ }","{ok}","8.1 kW"
"09-Sep-21 1:15:00 PM PDT","{ }","{ok}","8.0 kW"
"09-Sep-21 1:30:00 PM PDT","{ }","{ok}","9.6 kW"
"09-Sep-21 1:45:00 PM PDT","{ }","{ok}","6.1 kW"
"09-Sep-21 2:00:00 PM PDT","{ }","{ok}","7.6 kW"
"09-Sep-21 2:15:00 PM PDT","{ }","{ok}","7.9 kW"
"09-Sep-21 2:30:00 PM PDT","{ }","{ok}","7.6 kW"
"09-Sep-21 2:45:00 PM PDT","{ }","{ok}","7.9 kW"
"09-Sep-21 3:00:00 PM PDT","{ }","{ok}","7.4 kW"
"09-Sep-21 3:15:00 PM PDT","{ }","{ok}","9.8 kW"
"09-Sep-21 3:30:00 PM PDT","{ }","{ok}","9.4 kW"
"09-Sep-21 3:45:00 PM PDT","{ }","{ok}","8.1 kW"
"09-Sep-21 4:00:00 PM PDT","{ }","{ok}","7.9 kW"
"09-Sep-21 4:15:00 PM PDT","{ }","{ok}","8.0 kW"
"09-Sep-21 4:30:00 PM PDT","{ }","{ok}","7.8 kW"
"09-Sep-21 4:45:00 PM PDT","{ }","{ok}","7.8 kW"
"09-Sep-21 5:00:00 PM PDT","{ }","{ok}","7.8 kW"
"09-Sep-21 5:15:00 PM PDT","{ }","{ok}","7.9 kW"
"09-Sep-21 5:30:00 PM PDT","{ }","{ok}","6.6 kW"
"09-Sep-21 5:45:00 PM PDT","{ }","{ok}","7.8 kW"
"09-Sep-21 6:00:00 PM PDT","{ }","{ok}","7.6 kW"
"09-Sep-21 6:15:00 PM PDT","{ }","{ok}","4.8 kW"
"09-Sep-21 6:30:00 PM PDT","{ }","{ok}","6.0 kW"
"09-Sep-21 6:45:00 PM PDT","{ }","{ok}","6.1 kW"
"09-Sep-21 7:00:00 PM PDT","{ }","{ok}","7.6 kW"
"09-Sep-21 7:15:00 PM PDT","{ }","{ok}","6.4 kW"
"09-Sep-21 7:30:00 PM PDT","{ }","{ok}","19.6 kW"
"09-Sep-21 7:45:00 PM PDT","{ }","{ok}","19.9 kW"
"09-Sep-21 8:00:00 PM PDT","{ }","{ok}","20.3 kW"
"09-Sep-21 8:15:00 PM PDT","{ }","{ok}","21.4 kW"
"09-Sep-21 8:30:00 PM PDT","{ }","{ok}","20.4 kW"
"09-Sep-21 8:45:00 PM PDT","{ }","{ok}","18.6 kW"
"09-Sep-21 9:00:00 PM PDT","{ }","{ok}","18.6 kW"
"09-Sep-21 9:15:00 PM PDT","{ }","{ok}","18.7 kW"
"09-Sep-21 9:30:00 PM PDT","{ }","{ok}","18.6 kW"
"09-Sep-21 9:45:00 PM PDT","{ }","{ok}","18.5 kW"
"09-Sep-21 10:00:00 PM PDT","{ }","{ok}","19.5 kW"
"09-Sep-21 10:15:00 PM PDT","{ }","{ok}","16.0 kW"
"09-Sep-21 10:30:00 PM PDT","{ }","{ok}","15.9 kW"
"09-Sep-21 10:45:00 PM PDT","{ }","{ok}","15.8 kW"
"09-Sep-21 11:00:00 PM PDT","{ }","{ok}","15.8 kW"
"09-Sep-21 11:15:00 PM PDT","{ }","{ok}","15.9 kW"
"09-Sep-21 11:30:00 PM PDT","{ }","{ok}","17.3 kW"
"09-Sep-21 11:45:00 PM PDT","{ }","{ok}","17.4 kW"
"10-Sep-21 12:00:00 AM PDT","{ }","{ok}","17.3 kW"
"10-Sep-21 12:15:00 AM PDT","{ }","{ok}","17.4 kW"
"10-Sep-21 12:30:00 AM PDT","{ }","{ok}","16.1 kW"
"10-Sep-21 12:45:00 AM PDT","{ }","{ok}","16.2 kW"
"10-Sep-21 1:00:00 AM PDT","{ }","{ok}","15.9 kW"
"10-Sep-21 1:15:00 AM PDT","{ }","{ok}","16.2 kW"
"10-Sep-21 1:30:00 AM PDT","{ }","{ok}","16.1 kW"
"10-Sep-21 1:45:00 AM PDT","{ }","{ok}","17.5 kW"
"10-Sep-21 2:00:00 AM PDT","{ }","{ok}","17.6 kW"
"10-Sep-21 2:15:00 AM PDT","{ }","{ok}","16.3 kW"
"10-Sep-21 2:30:00 AM PDT","{ }","{ok}","17.4 kW"
"10-Sep-21 2:45:00 AM PDT","{ }","{ok}","17.2 kW"
"10-Sep-21 3:00:00 AM PDT","{ }","{ok}","18.7 kW"
"10-Sep-21 3:15:00 AM PDT","{ }","{ok}","18.7 kW"
"10-Sep-21 3:30:00 AM PDT","{ }","{ok}","17.3 kW"
"10-Sep-21 3:45:00 AM PDT","{ }","{ok}","17.3 kW"
"10-Sep-21 4:00:00 AM PDT","{ }","{ok}","17.5 kW"
"10-Sep-21 4:15:00 AM PDT","{ }","{ok}","18.7 kW"
"10-Sep-21 4:30:00 AM PDT","{ }","{ok}","17.2 kW"
"10-Sep-21 4:45:00 AM PDT","{ }","{ok}","16.0 kW"
"10-Sep-21 5:00:00 AM PDT","{ }","{ok}","18.9 kW"
"10-Sep-21 5:15:00 AM PDT","{ }","{ok}","17.3 kW"
"10-Sep-21 5:30:00 AM PDT","{ }","{ok}","17.4 kW"
"10-Sep-21 5:45:00 AM PDT","{ }","{ok}","16.0 kW"
"10-Sep-21 6:00:00 AM PDT","{ }","{ok}","17.4 kW"
"10-Sep-21 6:15:00 AM PDT","{ }","{ok}","17.6 kW"
"10-Sep-21 6:30:00 AM PDT","{ }","{ok}","16.1 kW"
"10-Sep-21 6:45:00 AM PDT","{ }","{ok}","17.7 kW"
"10-Sep-21 7:00:00 AM PDT","{ }","{ok}","17.6 kW"
"10-Sep-21 7:15:00 AM PDT","{ }","{ok}","6.1 kW"
"10-Sep-21 7:30:00 AM PDT","{ }","{ok}","6.1 kW"
"10-Sep-21 7:45:00 AM PDT","{ }","{ok}","6.2 kW"
"10-Sep-21 8:00:00 AM PDT","{ }","{ok}","8.5 kW"
"10-Sep-21 8:15:00 AM PDT","{ }","{ok}","6.2 kW"
"10-Sep-21 8:30:00 AM PDT","{ }","{ok}","6.1 kW"
"10-Sep-21 8:45:00 AM PDT","{ }","{ok}","6.3 kW"
"10-Sep-21 9:00:00 AM PDT","{ }","{ok}","6.2 kW"
"10-Sep-21 9:15:00 AM PDT","{ }","{ok}","4.7 kW"
"10-Sep-21 9:30:00 AM PDT","{ }","{ok}","4.7 kW"
"10-Sep-21 9:45:00 AM PDT","{ }","{ok}","4.7 kW"
"10-Sep-21 10:00:00 AM PDT","{ }","{ok}","6.3 kW"
"10-Sep-21 10:15:00 AM PDT","{ }","{ok}","4.8 kW"
"10-Sep-21 10:30:00 AM PDT","{ }","{ok}","5.9 kW"
"10-Sep-21 10:45:00 AM PDT","{ }","{ok}","4.8 kW"
"10-Sep-21 11:00:00 AM PDT","{ }","{ok}","4.7 kW"
"10-Sep-21 11:15:00 AM PDT","{ }","{ok}","6.4 kW"
"10-Sep-21 11:30:00 AM PDT","{ }","{ok}","7.6 kW"
"10-Sep-21 11:45:00 AM PDT","{ }","{ok}","6.6 kW"
"10-Sep-21 12:00:00 PM PDT","{ }","{ok}","6.5 kW"
"10-Sep-21 12:15:00 PM PDT","{ }","{ok}","6.6 kW"
"10-Sep-21 12:30:00 PM PDT","{ }","{ok}","6.1 kW"
"10-Sep-21 12:45:00 PM PDT","{ }","{ok}","6.0 kW"
"10-Sep-21 1:00:00 PM PDT","{ }","{ok}","6.0 kW"
"10-Sep-21 1:15:00 PM PDT","{ }","{ok}","5.9 kW"
"10-Sep-21 1:30:00 PM PDT","{ }","{ok}","5.9 kW"
"10-Sep-21 1:45:00 PM PDT","{ }","{ok}","5.8 kW"
"10-Sep-21 2:00:00 PM PDT","{ }","{ok}","5.8 kW"
"10-Sep-21 2:15:00 PM PDT","{ }","{ok}","6.4 kW"
"10-Sep-21 2:30:00 PM PDT","{ }","{ok}","6.4 kW"
"10-Sep-21 2:45:00 PM PDT","{ }","{ok}","7.6 kW"
"10-Sep-21 3:00:00 PM PDT","{ }","{ok}","8.9 kW"
"10-Sep-21 3:15:00 PM PDT","{ }","{ok}","7.8 kW"
"10-Sep-21 3:30:00 PM PDT","{ }","{ok}","7.7 kW"
"10-Sep-21 3:45:00 PM PDT","{ }","{ok}","7.7 kW"
"10-Sep-21 4:00:00 PM PDT","{ }","{ok}","7.7 kW"
"10-Sep-21 4:15:00 PM PDT","{ }","{ok}","7.7 kW"
"10-Sep-21 4:30:00 PM PDT","{ }","{ok}","7.7 kW"
"10-Sep-21 4:45:00 PM PDT","{ }","{ok}","5.9 kW"
"10-Sep-21 5:00:00 PM PDT","{ }","{ok}","5.8 kW"
"10-Sep-21 5:15:00 PM PDT","{ }","{ok}","5.8 kW"
"10-Sep-21 5:30:00 PM PDT","{ }","{ok}","4.7 kW"
"10-Sep-21 5:45:00 PM PDT","{ }","{ok}","4.7 kW"
"10-Sep-21 6:00:00 PM PDT","{ }","{ok}","5.8 kW"
"10-Sep-21 6:15:00 PM PDT","{ }","{ok}","6.0 kW"
"10-Sep-21 6:30:00 PM PDT","{ }","{ok}","6.0 kW"
"10-Sep-21 6:45:00 PM PDT","{ }","{ok}","6.4 kW"
"10-Sep-21 7:00:00 PM PDT","{ }","{ok}","6.4 kW"
"10-Sep-21 7:15:00 PM PDT","{ }","{ok}","7.4 kW"
"10-Sep-21 7:30:00 PM PDT","{ }","{ok}","5.9 kW"
"10-Sep-21 7:45:00 PM PDT","{ }","{ok}","15.6 kW"
"10-Sep-21 8:00:00 PM PDT","{ }","{ok}","15.7 kW"
"10-Sep-21 8:15:00 PM PDT","{ }","{ok}","18.1 kW"
"10-Sep-21 8:30:00 PM PDT","{ }","{ok}","17.4 kW"
"10-Sep-21 8:45:00 PM PDT","{ }","{ok}","16.8 kW"
"10-Sep-21 9:00:00 PM PDT","{ }","{ok}","16.0 kW"
"10-Sep-21 9:15:00 PM PDT","{ }","{ok}","15.8 kW"
"10-Sep-21 9:30:00 PM PDT","{ }","{ok}","17.1 kW"
"10-Sep-21 9:45:00 PM PDT","{ }","{ok}","18.3 kW"
"10-Sep-21 10:00:00 PM PDT","{ }","{ok}","15.7 kW"
"10-Sep-21 10:15:00 PM PDT","{ }","{ok}","15.8 kW"
"10-Sep-21 10:30:00 PM PDT","{ }","{ok}","15.7 kW"
"10-Sep-21 10:45:00 PM PDT","{ }","{ok}","17.3 kW"
"10-Sep-21 11:00:00 PM PDT","{ }","{ok}","17.1 kW"
"10-Sep-21 11:15:00 PM PDT","{ }","{ok}","15.9 kW"
"10-Sep-21 11:30:00 PM PDT","{ }","{ok}","15.8 kW"
"10-Sep-21 11:45:00 PM PDT","{ }","{ok}","15.7 kW"
"11-Sep-21 12:00:00 AM PDT","{ }","{ok}","17.2 kW"
"11-Sep-21 12:15:00 AM PDT","{ }","{ok}","15.8 kW"
"11-Sep-21 12:30:00 AM PDT","{ }","{ok}","15.8 kW"
"11-Sep-21 12:45:00 AM PDT","{ }","{ok}","15.9 kW"
"11-Sep-21 1:00:00 AM PDT","{ }","{ok}","17.1 kW"
"11-Sep-21 1:15:00 AM PDT","{ }","{ok}","15.7 kW"
"11-Sep-21 1:30:00 AM PDT","{ }","{ok}","15.7 kW"
"11-Sep-21 1:45:00 AM PDT","{ }","{ok}","15.8 kW"
"11-Sep-21 2:00:00 AM PDT","{ }","{ok}","17.3 kW"
"11-Sep-21 2:15:00 AM PDT","{ }","{ok}","15.9 kW"
"11-Sep-21 2:30:00 AM PDT","{ }","{ok}","15.8 kW"
"11-Sep-21 2:45:00 AM PDT","{ }","{ok}","17.2 kW"
"11-Sep-21 3:00:00 AM PDT","{ }","{ok}","17.2 kW"
"11-Sep-21 3:15:00 AM PDT","{ }","{ok}","15.6 kW"
"11-Sep-21 3:30:00 AM PDT","{ }","{ok}","15.7 kW"
"11-Sep-21 3:45:00 AM PDT","{ }","{ok}","17.4 kW"
"11-Sep-21 4:00:00 AM PDT","{ }","{ok}","17.4 kW"
"11-Sep-21 4:15:00 AM PDT","{ }","{ok}","15.6 kW"
"11-Sep-21 4:30:00 AM PDT","{ }","{ok}","15.6 kW"
"11-Sep-21 4:45:00 AM PDT","{ }","{ok}","15.6 kW"
"11-Sep-21 5:00:00 AM PDT","{ }","{ok}","17.3 kW"
"11-Sep-21 5:15:00 AM PDT","{ }","{ok}","17.2 kW"
"11-Sep-21 5:30:00 AM PDT","{ }","{ok}","15.7 kW"
"11-Sep-21 5:45:00 AM PDT","{ }","{ok}","15.7 kW"
"11-Sep-21 6:00:00 AM PDT","{ }","{ok}","15.7 kW"
"11-Sep-21 6:15:00 AM PDT","{ }","{ok}","17.2 kW"
"11-Sep-21 6:30:00 AM PDT","{ }","{ok}","18.7 kW"
"11-Sep-21 6:45:00 AM PDT","{ }","{ok}","16.0 kW"
"11-Sep-21 7:00:00 AM PDT","{ }","{ok}","4.9 kW"
"11-Sep-21 7:15:00 AM PDT","{ }","{ok}","6.0 kW"
"11-Sep-21 7:30:00 AM PDT","{ }","{ok}","7.5 kW"
"11-Sep-21 7:45:00 AM PDT","{ }","{ok}","7.8 kW"
"11-Sep-21 8:00:00 AM PDT","{ }","{ok}","5.1 kW"
"11-Sep-21 8:15:00 AM PDT","{ }","{ok}","5.0 kW"
"11-Sep-21 8:30:00 AM PDT","{ }","{ok}","5.1 kW"
"11-Sep-21 8:45:00 AM PDT","{ }","{ok}","5.1 kW"
"11-Sep-21 9:00:00 AM PDT","{ }","{ok}","5.1 kW"
"11-Sep-21 9:15:00 AM PDT","{ }","{ok}","6.6 kW"
"11-Sep-21 9:30:00 AM PDT","{ }","{ok}","6.6 kW"
"11-Sep-21 9:45:00 AM PDT","{ }","{ok}","6.6 kW"
"11-Sep-21 10:00:00 AM PDT","{ }","{ok}","6.7 kW"
"11-Sep-21 10:15:00 AM PDT","{ }","{ok}","4.9 kW"
"11-Sep-21 10:30:00 AM PDT","{ }","{ok}","4.9 kW"
"11-Sep-21 10:45:00 AM PDT","{ }","{ok}","4.9 kW"
"11-Sep-21 11:00:00 AM PDT","{ }","{ok}","4.9 kW"
"11-Sep-21 11:15:00 AM PDT","{ }","{ok}","4.9 kW"
"11-Sep-21 11:30:00 AM PDT","{ }","{ok}","5.0 kW"
"11-Sep-21 11:45:00 AM PDT","{ }","{ok}","4.9 kW"
"11-Sep-21 12:00:00 PM PDT","{ }","{ok}","5.2 kW"
"11-Sep-21 12:15:00 PM PDT","{ }","{ok}","5.3 kW"
"11-Sep-21 12:30:00 PM PDT","{ }","{ok}","5.9 kW"
"11-Sep-21 12:45:00 PM PDT","{ }","{ok}","6.2 kW"
"11-Sep-21 1:00:00 PM PDT","{ }","{ok}","6.5 kW"
"11-Sep-21 1:15:00 PM PDT","{ }","{ok}","6.5 kW"
"11-Sep-21 1:30:00 PM PDT","{ }","{ok}","6.5 kW"
"11-Sep-21 1:45:00 PM PDT","{ }","{ok}","6.5 kW"
"11-Sep-21 2:00:00 PM PDT","{ }","{ok}","6.6 kW"
"11-Sep-21 2:15:00 PM PDT","{ }","{ok}","6.6 kW"
"11-Sep-21 2:30:00 PM PDT","{ }","{ok}","6.6 kW"
"11-Sep-21 2:45:00 PM PDT","{ }","{ok}","6.6 kW"
"11-Sep-21 3:00:00 PM PDT","{ }","{ok}","6.6 kW"
"11-Sep-21 3:15:00 PM PDT","{ }","{ok}","6.5 kW"
"11-Sep-21 3:30:00 PM PDT","{ }","{ok}","6.6 kW"
"11-Sep-21 3:45:00 PM PDT","{ }","{ok}","6.6 kW"
"11-Sep-21 4:00:00 PM PDT","{ }","{ok}","6.5 kW"
"11-Sep-21 4:15:00 PM PDT","{ }","{ok}","8.0 kW"
"11-Sep-21 4:30:00 PM PDT","{ }","{ok}","6.6 kW"
"11-Sep-21 4:45:00 PM PDT","{ }","{ok}","8.1 kW"
"11-Sep-21 5:00:00 PM PDT","{ }","{ok}","7.6 kW"
"11-Sep-21 5:15:00 PM PDT","{ }","{ok}","8.3 kW"
"11-Sep-21 5:30:00 PM PDT","{ }","{ok}","10.0 kW"
"11-Sep-21 5:45:00 PM PDT","{ }","{ok}","8.1 kW"
"11-Sep-21 6:00:00 PM PDT","{ }","{ok}","8.1 kW"
"11-Sep-21 6:15:00 PM PDT","{ }","{ok}","6.3 kW"
"11-Sep-21 6:30:00 PM PDT","{ }","{ok}","6.3 kW"
"11-Sep-21 6:45:00 PM PDT","{ }","{ok}","6.2 kW"
"11-Sep-21 7:00:00 PM PDT","{ }","{ok}","6.2 kW"
"11-Sep-21 7:15:00 PM PDT","{ }","{ok}","4.8 kW"
"11-Sep-21 7:30:00 PM PDT","{ }","{ok}","15.3 kW"
"11-Sep-21 7:45:00 PM PDT","{ }","{ok}","17.0 kW"
"11-Sep-21 8:00:00 PM PDT","{ }","{ok}","17.1 kW"
"11-Sep-21 8:15:00 PM PDT","{ }","{ok}","17.2 kW"
"11-Sep-21 8:30:00 PM PDT","{ }","{ok}","17.3 kW"
"11-Sep-21 8:45:00 PM PDT","{ }","{ok}","18.5 kW"
"11-Sep-21 9:00:00 PM PDT","{ }","{ok}","18.4 kW"
"11-Sep-21 9:15:00 PM PDT","{ }","{ok}","16.1 kW"
"11-Sep-21 9:30:00 PM PDT","{ }","{ok}","15.8 kW"
"11-Sep-21 9:45:00 PM PDT","{ }","{ok}","16.2 kW"
"11-Sep-21 10:00:00 PM PDT","{ }","{ok}","17.2 kW"
"11-Sep-21 10:15:00 PM PDT","{ }","{ok}","16.2 kW"
"11-Sep-21 10:30:00 PM PDT","{ }","{ok}","16.2 kW"
"11-Sep-21 10:45:00 PM PDT","{ }","{ok}","16.2 kW"
"11-Sep-21 11:00:00 PM PDT","{ }","{ok}","16.1 kW"
"11-Sep-21 11:15:00 PM PDT","{ }","{ok}","17.5 kW"
"11-Sep-21 11:30:00 PM PDT","{ }","{ok}","17.3 kW"
"11-Sep-21 11:45:00 PM PDT","{ }","{ok}","17.2 kW"
"12-Sep-21 12:00:00 AM PDT","{ }","{ok}","17.4 kW"
"12-Sep-21 12:15:00 AM PDT","{ }","{ok}","15.8 kW"
"12-Sep-21 12:30:00 AM PDT","{ }","{ok}","15.9 kW"
"12-Sep-21 12:45:00 AM PDT","{ }","{ok}","15.8 kW"
"12-Sep-21 1:00:00 AM PDT","{ }","{ok}","15.9 kW"
"12-Sep-21 1:15:00 AM PDT","{ }","{ok}","15.8 kW"
"12-Sep-21 1:30:00 AM PDT","{ }","{ok}","17.3 kW"
"12-Sep-21 1:45:00 AM PDT","{ }","{ok}","17.2 kW"
"12-Sep-21 2:00:00 AM PDT","{ }","{ok}","18.8 kW"
"12-Sep-21 2:15:00 AM PDT","{ }","{ok}","15.8 kW"
"12-Sep-21 2:30:00 AM PDT","{ }","{ok}","17.2 kW"
"12-Sep-21 2:45:00 AM PDT","{ }","{ok}","15.9 kW"
"12-Sep-21 3:00:00 AM PDT","{ }","{ok}","16.3 kW"
"12-Sep-21 3:15:00 AM PDT","{ }","{ok}","18.8 kW"
"12-Sep-21 3:30:00 AM PDT","{ }","{ok}","17.4 kW"
"12-Sep-21 3:45:00 AM PDT","{ }","{ok}","17.7 kW"
"12-Sep-21 4:00:00 AM PDT","{ }","{ok}","17.5 kW"
"12-Sep-21 4:15:00 AM PDT","{ }","{ok}","16.2 kW"
"12-Sep-21 4:30:00 AM PDT","{ }","{ok}","17.3 kW"
"12-Sep-21 4:45:00 AM PDT","{ }","{ok}","19.4 kW"
"12-Sep-21 5:00:00 AM PDT","{ }","{ok}","18.4 kW"
"12-Sep-21 5:15:00 AM PDT","{ }","{ok}","19.8 kW"
"12-Sep-21 5:30:00 AM PDT","{ }","{ok}","19.7 kW"
"12-Sep-21 5:45:00 AM PDT","{ }","{ok}","19.8 kW"
"12-Sep-21 6:00:00 AM PDT","{ }","{ok}","18.3 kW"
"12-Sep-21 6:15:00 AM PDT","{ }","{ok}","18.0 kW"
"12-Sep-21 6:30:00 AM PDT","{ }","{ok}","18.5 kW"
"12-Sep-21 6:45:00 AM PDT","{ }","{ok}","18.4 kW"
"12-Sep-21 7:00:00 AM PDT","{ }","{ok}","7.2 kW"
"12-Sep-21 7:15:00 AM PDT","{ }","{ok}","8.5 kW"
"12-Sep-21 7:30:00 AM PDT","{ }","{ok}","8.6 kW"
"12-Sep-21 7:45:00 AM PDT","{ }","{ok}","7.7 kW"
"12-Sep-21 8:00:00 AM PDT","{ }","{ok}","6.3 kW"
"12-Sep-21 8:15:00 AM PDT","{ }","{ok}","5.2 kW"
"12-Sep-21 8:30:00 AM PDT","{ }","{ok}","5.1 kW"
"12-Sep-21 8:45:00 AM PDT","{ }","{ok}","5.2 kW"
"12-Sep-21 9:00:00 AM PDT","{ }","{ok}","5.1 kW"
"12-Sep-21 9:15:00 AM PDT","{ }","{ok}","4.9 kW"
"12-Sep-21 9:30:00 AM PDT","{ }","{ok}","5.1 kW"
"12-Sep-21 9:45:00 AM PDT","{ }","{ok}","5.1 kW"
"12-Sep-21 10:00:00 AM PDT","{ }","{ok}","5.1 kW"
"12-Sep-21 10:15:00 AM PDT","{ }","{ok}","5.1 kW"
"12-Sep-21 10:30:00 AM PDT","{ }","{ok}","5.1 kW"
"12-Sep-21 10:45:00 AM PDT","{ }","{ok}","5.3 kW"
"12-Sep-21 11:00:00 AM PDT","{ }","{ok}","6.0 kW"
"12-Sep-21 11:15:00 AM PDT","{ }","{ok}","8.0 kW"
"12-Sep-21 11:30:00 AM PDT","{ }","{ok}","7.9 kW"
"12-Sep-21 11:45:00 AM PDT","{ }","{ok}","6.7 kW"
"12-Sep-21 12:00:00 PM PDT","{ }","{ok}","6.2 kW"
"12-Sep-21 12:15:00 PM PDT","{ }","{ok}","6.1 kW"
"12-Sep-21 12:30:00 PM PDT","{ }","{ok}","6.2 kW"
"12-Sep-21 12:45:00 PM PDT","{ }","{ok}","6.2 kW"
"12-Sep-21 1:00:00 PM PDT","{ }","{ok}","6.8 kW"
"12-Sep-21 1:15:00 PM PDT","{ }","{ok}","8.2 kW"
"12-Sep-21 1:30:00 PM PDT","{ }","{ok}","6.2 kW"
"12-Sep-21 1:45:00 PM PDT","{ }","{ok}","6.2 kW"
"12-Sep-21 2:00:00 PM PDT","{ }","{ok}","6.2 kW"
"12-Sep-21 2:15:00 PM PDT","{ }","{ok}","8.2 kW"
"12-Sep-21 2:30:00 PM PDT","{ }","{ok}","8.2 kW"
"12-Sep-21 2:45:00 PM PDT","{ }","{ok}","8.2 kW"
"12-Sep-21 3:00:00 PM PDT","{ }","{ok}","8.3 kW"
"12-Sep-21 3:15:00 PM PDT","{ }","{ok}","8.6 kW"
"12-Sep-21 3:30:00 PM PDT","{ }","{ok}","10.8 kW"
"12-Sep-21 3:45:00 PM PDT","{ }","{ok}","10.7 kW"
"12-Sep-21 4:00:00 PM PDT","{ }","{ok}","10.5 kW"
"12-Sep-21 4:15:00 PM PDT","{ }","{ok}","12.0 kW"
"12-Sep-21 4:30:00 PM PDT","{ }","{ok}","8.9 kW"
"12-Sep-21 4:45:00 PM PDT","{ }","{ok}","9.0 kW"
"12-Sep-21 5:00:00 PM PDT","{ }","{ok}","9.0 kW"
"12-Sep-21 5:15:00 PM PDT","{ }","{ok}","12.4 kW"
"12-Sep-21 5:30:00 PM PDT","{ }","{ok}","12.6 kW"
"12-Sep-21 5:45:00 PM PDT","{ }","{ok}","10.6 kW"
"12-Sep-21 6:00:00 PM PDT","{ }","{ok}","10.6 kW"
"12-Sep-21 6:15:00 PM PDT","{ }","{ok}","10.3 kW"
"12-Sep-21 6:30:00 PM PDT","{ }","{ok}","10.2 kW"
"12-Sep-21 6:45:00 PM PDT","{ }","{ok}","10.0 kW"
"12-Sep-21 7:00:00 PM PDT","{ }","{ok}","9.7 kW"
"12-Sep-21 7:15:00 PM PDT","{ }","{ok}","8.4 kW"
"12-Sep-21 7:30:00 PM PDT","{ }","{ok}","20.1 kW"
"12-Sep-21 7:45:00 PM PDT","{ }","{ok}","20.2 kW"
"12-Sep-21 8:00:00 PM PDT","{ }","{ok}","18.7 kW"
"12-Sep-21 8:15:00 PM PDT","{ }","{ok}","20.7 kW"
"12-Sep-21 8:30:00 PM PDT","{ }","{ok}","20.3 kW"
"12-Sep-21 8:45:00 PM PDT","{ }","{ok}","20.1 kW"
"12-Sep-21 9:00:00 PM PDT","{ }","{ok}","20.0 kW"
"12-Sep-21 9:15:00 PM PDT","{ }","{ok}","18.5 kW"
"12-Sep-21 9:30:00 PM PDT","{ }","{ok}","17.6 kW"
"12-Sep-21 9:45:00 PM PDT","{ }","{ok}","16.7 kW"
"12-Sep-21 10:00:00 PM PDT","{ }","{ok}","16.3 kW"
"12-Sep-21 10:15:00 PM PDT","{ }","{ok}","16.3 kW"
"12-Sep-21 10:30:00 PM PDT","{ }","{ok}","16.3 kW"
"12-Sep-21 10:45:00 PM PDT","{ }","{ok}","16.6 kW"
"12-Sep-21 11:00:00 PM PDT","{ }","{ok}","16.3 kW"
"12-Sep-21 11:15:00 PM PDT","{ }","{ok}","16.1 kW"
"12-Sep-21 11:30:00 PM PDT","{ }","{ok}","16.3 kW"
"12-Sep-21 11:45:00 PM PDT","{ }","{ok}","16.1 kW"
"13-Sep-21 12:00:00 AM PDT","{ }","{ok}","17.7 kW"
"13-Sep-21 12:15:00 AM PDT","{ }","{ok}","17.8 kW"
